mode,n,time_ns,result
ai_iter,901,3586,1804
ai_iter,901,3628,1804
ai_iter,901,3593,1804
ai_iter,901,21793,1804
ai_iter,901,3841,1804
ai_iter,901,3650,1804
ai_iter,901,3593,1804
ai_iter,901,3595,1804
ai_iter,901,3512,1804
ai_iter,901,3578,1804
ai_iter,901,20152,1804
ai_iter,901,3590,1804
ai_iter,901,3657,1804
ai_iter,901,4025,1804
ai_iter,901,3536,1804
ai_iter,901,3541,1804
ai_iter,901,3632,1804
ai_iter,901,3794,1804
ai_iter,901,3912,1804
ai_iter,901,3631,1804
ai_iter,901,3882,1804
ai_iter,901,3738,1804
ai_iter,901,3642,1804
ai_iter,901,3498,1804
ai_iter,901,3467,1804
ai_iter,901,3662,1804
ai_iter,901,3408,1804
ai_iter,901,3571,1804
ai_iter,901,3581,1804
ai_iter,901,3669,1804
ai_iter,901,3567,1804
ai_iter,901,3291,1804
ai_iter,901,3394,1804
ai_iter,901,3650,1804
ai_iter,901,5219,1804
ai_iter,901,3915,1804
ai_iter,901,3716,1804
ai_iter,901,3440,1804
ai_iter,921,3619,1844
ai_iter,921,3630,1844
ai_iter,921,3697,1844
ai_iter,921,3872,1844
ai_iter,921,3796,1844
ai_iter,921,3595,1844
ai_iter,921,3667,1844
ai_iter,921,3725,1844
ai_iter,921,3447,1844
ai_iter,921,3825,1844
ai_iter,921,4402,1844
ai_iter,921,5309,1844
ai_iter,921,4386,1844
ai_iter,921,3777,1844
ai_iter,921,4111,1844
ai_iter,921,3678,1844
ai_iter,921,4048,1844
ai_iter,921,3596,1844
ai_iter,921,3944,1844
ai_iter,921,3820,1844
ai_iter,921,3653,1844
ai_iter,921,3473,1844
ai_iter,921,3606,1844
ai_iter,921,3372,1844
ai_iter,921,3670,1844
ai_iter,921,3346,1844
ai_iter,921,4066,1844
ai_iter,921,3911,1844
ai_iter,921,3620,1844
ai_iter,921,3626,1844
ai_iter,921,3644,1844
ai_iter,921,3827,1844
ai_iter,921,3623,1844
ai_iter,921,3739,1844
ai_iter,921,3513,1844
ai_iter,921,3730,1844
ai_iter,921,3536,1844
ai_iter,921,3720,1844
ai_iter,921,3556,1844
ai_iter,921,3582,1844
ai_iter,921,3612,1844
ai_iter,921,3618,1844
ai_iter,921,3991,1844
ai_iter,921,3756,1844
ai_iter,921,3793,1844
ai_iter,921,3863,1844
ai_iter,921,3802,1844
ai_iter,921,3682,1844
ai_iter,921,3662,1844
ai_iter,921,3913,1844
ai_iter,921,3407,1844
ai_iter,921,3617,1844
ai_iter,921,3665,1844
ai_iter,921,3463,1844
ai_iter,921,3498,1844
ai_iter,921,3548,1844
ai_iter,921,3794,1844
ai_iter,921,3945,1844
ai_iter,921,4029,1844
ai_iter,921,3870,1844
ai_iter,921,3537,1844
ai_iter,921,3620,1844
ai_iter,921,20395,1844
ai_iter,921,3707,1844
ai_iter,921,3835,1844
ai_iter,921,4056,1844
ai_iter,921,3564,1844
ai_iter,921,3780,1844
ai_iter,921,3575,1844
ai_iter,921,3473,1844
ai_iter,921,3586,1844
ai_iter,921,3596,1844
ai_iter,921,3539,1844
ai_iter,921,3481,1844
ai_iter,921,4283,1844
ai_iter,921,3618,1844
ai_iter,921,3643,1844
ai_iter,921,3845,1844
ai_iter,921,3426,1844
ai_iter,921,3620,1844
ai_iter,921,3514,1844
ai_iter,921,3992,1844
ai_iter,921,3648,1844
ai_iter,921,3508,1844
ai_iter,921,3614,1844
ai_iter,921,3618,1844
ai_iter,921,3767,1844
ai_iter,921,3939,1844
ai_iter,921,3453,1844
ai_iter,921,5130,1844
ai_iter,921,4120,1844
ai_iter,921,3689,1844
ai_iter,921,3613,1844
ai_iter,921,3546,1844
ai_iter,921,3588,1844
ai_iter,921,3463,1844
ai_iter,921,3663,1844
ai_iter,921,3380,1844
ai_iter,921,3488,1844
ai_iter,921,3396,1844
ai_iter,941,3727,1884
ai_iter,941,3562,1884
ai_iter,941,3463,1884
ai_iter,941,3377,1884
ai_iter,941,3730,1884
ai_iter,941,3857,1884
ai_iter,941,3859,1884
ai_iter,941,4835,1884
ai_iter,941,3936,1884
ai_iter,941,3610,1884
ai_iter,941,3548,1884
ai_iter,941,3717,1884
ai_iter,941,3624,1884
ai_iter,941,3621,1884
ai_iter,941,3683,1884
ai_iter,941,3571,1884
ai_iter,941,3522,1884
ai_iter,941,3448,1884
ai_iter,941,3404,1884
ai_iter,941,3768,1884
ai_iter,941,3642,1884
ai_iter,941,3754,1884
ai_iter,941,3610,1884
ai_iter,941,3583,1884
ai_iter,941,3677,1884
ai_iter,941,3621,1884
ai_iter,941,20021,1884
ai_iter,941,3884,1884
ai_iter,941,3545,1884
ai_iter,941,3529,1884
ai_iter,941,3446,1884
ai_iter,941,3370,1884
ai_iter,941,3698,1884
ai_iter,941,3800,1884
ai_iter,941,3698,1884
ai_iter,941,3746,1884
ai_iter,941,3518,1884
ai_iter,941,4531,1884
ai_iter,941,3712,1884
ai_iter,941,3827,1884
ai_iter,941,3757,1884
ai_iter,941,5126,1884
ai_iter,941,3661,1884
ai_iter,941,4042,1884
ai_iter,941,3403,1884
ai_iter,941,3654,1884
ai_iter,941,3490,1884
ai_iter,941,4324,1884
ai_iter,941,3732,1884
ai_iter,941,3546,1884
ai_iter,941,4586,1884
ai_iter,941,3705,1884
ai_iter,941,3438,1884
ai_iter,941,3536,1884
ai_iter,941,3416,1884
ai_iter,941,3896,1884
ai_iter,941,3883,1884
ai_iter,941,3611,1884
ai_iter,941,3625,1884
ai_iter,941,3673,1884
ai_iter,941,3579,1884
ai_iter,941,3365,1884
ai_iter,941,3902,1884
ai_iter,941,3506,1884
ai_iter,941,3665,1884
ai_iter,941,3479,1884
ai_iter,941,3475,1884
ai_iter,941,4515,1884
ai_iter,941,4045,1884
ai_iter,941,3708,1884
ai_iter,941,3482,1884
ai_iter,941,3613,1884
ai_iter,941,3617,1884
ai_iter,941,3643,1884
ai_iter,941,3907,1884
ai_iter,941,3701,1884
ai_iter,941,3651,1884
ai_iter,941,3698,1884
ai_iter,941,3638,1884
ai_iter,941,3704,1884
ai_iter,941,3609,1884
ai_iter,941,3621,1884
ai_iter,941,3752,1884
ai_iter,941,3893,1884
ai_iter,941,3619,1884
ai_iter,941,4002,1884
ai_iter,941,3550,1884
ai_iter,941,3629,1884
ai_iter,941,3543,1884
ai_iter,941,3554,1884
ai_iter,941,3586,1884
ai_iter,941,3766,1884
ai_iter,941,3777,1884
ai_iter,941,3626,1884
ai_iter,941,3556,1884
ai_iter,941,4733,1884
ai_iter,941,4069,1884
ai_iter,941,3426,1884
ai_iter,941,3837,1884
ai_iter,941,3704,1884
ai_iter,961,3844,1924
ai_iter,961,4076,1924
ai_iter,961,4439,1924
ai_iter,961,3898,1924
ai_iter,961,3735,1924
ai_iter,961,4837,1924
ai_iter,961,3939,1924
ai_iter,961,3559,1924
ai_iter,961,3718,1924
ai_iter,961,3524,1924
ai_iter,961,3753,1924
ai_iter,961,4131,1924
ai_iter,961,3977,1924
ai_iter,961,3552,1924
ai_iter,961,3843,1924
ai_iter,961,3911,1924
ai_iter,961,3716,1924
ai_iter,961,3710,1924
ai_iter,961,5916,1924
ai_iter,961,3582,1924
ai_iter,961,3521,1924
ai_iter,961,3662,1924
ai_iter,961,4089,1924
ai_iter,961,3943,1924
ai_iter,961,3910,1924
ai_iter,961,3649,1924
ai_iter,961,3881,1924
ai_iter,961,5280,1924
ai_iter,961,3797,1924
ai_iter,961,5790,1924
ai_iter,961,3938,1924
ai_iter,961,4064,1924
ai_iter,961,3594,1924
ai_iter,961,3624,1924
ai_iter,961,4208,1924
ai_iter,961,3848,1924
ai_iter,961,3763,1924
ai_iter,961,3736,1924
ai_iter,961,3879,1924
ai_iter,961,3972,1924
ai_iter,961,4525,1924
ai_iter,961,4395,1924
ai_iter,961,3738,1924
ai_iter,961,3731,1924
ai_iter,961,3741,1924
ai_iter,961,3714,1924
ai_iter,961,3509,1924
ai_iter,961,4741,1924
ai_iter,961,3636,1924
ai_iter,961,3698,1924
ai_iter,961,3887,1924
ai_iter,961,4060,1924
ai_iter,961,4572,1924
ai_iter,961,3717,1924
ai_iter,961,3747,1924
ai_iter,961,4205,1924
ai_iter,961,4150,1924
ai_iter,961,3737,1924
ai_iter,961,4330,1924
ai_iter,961,4031,1924
ai_iter,961,4161,1924
ai_iter,961,3626,1924
ai_iter,961,3641,1924
ai_iter,961,4414,1924
ai_iter,961,6113,1924
ai_iter,961,4014,1924
ai_iter,961,3907,1924
ai_iter,961,4023,1924
ai_iter,961,3657,1924
ai_iter,961,4894,1924
ai_iter,961,3810,1924
ai_iter,961,3763,1924
ai_iter,961,4530,1924
ai_iter,961,3800,1924
ai_iter,961,3536,1924
ai_iter,961,5507,1924
ai_iter,961,24033,1924
ai_iter,961,3626,1924
ai_iter,961,3745,1924
ai_iter,961,4016,1924
ai_iter,961,3552,1924
ai_iter,961,4029,1924
ai_iter,961,3721,1924
ai_iter,961,3568,1924
ai_iter,961,4201,1924
ai_iter,961,3685,1924
ai_iter,961,4214,1924
ai_iter,961,4753,1924
ai_iter,961,3768,1924
ai_iter,961,3804,1924
ai_iter,961,3588,1924
ai_iter,961,3619,1924
ai_iter,961,4816,1924
ai_iter,961,4015,1924
ai_iter,961,3767,1924
ai_iter,961,3638,1924
ai_iter,961,4328,1924
ai_iter,961,3480,1924
ai_iter,961,3738,1924
ai_iter,961,4040,1924
ai_iter,981,3721,1964
ai_iter,981,3986,1964
ai_iter,981,5427,1964
ai_iter,981,4080,1964
ai_iter,981,3962,1964
ai_iter,981,3871,1964
ai_iter,981,3802,1964
ai_iter,981,3664,1964
ai_iter,981,3761,1964
ai_iter,981,3691,1964
ai_iter,981,3804,1964
ai_iter,981,3772,1964
ai_iter,981,3768,1964
ai_iter,981,3921,1964
ai_iter,981,4012,1964
ai_iter,981,3878,1964
ai_iter,981,3648,1964
ai_iter,981,3717,1964
ai_iter,981,3454,1964
ai_iter,981,3800,1964
ai_iter,981,3543,1964
ai_iter,981,3582,1964
ai_iter,981,4365,1964
ai_iter,981,4425,1964
ai_iter,981,4690,1964
ai_iter,981,3825,1964
ai_iter,981,3755,1964
ai_iter,981,3962,1964
ai_iter,981,3739,1964
ai_iter,981,3787,1964
ai_iter,981,3768,1964
ai_iter,981,3614,1964
ai_iter,981,3534,1964
ai_iter,981,3584,1964
ai_iter,981,4414,1964
ai_iter,981,4067,1964
ai_iter,981,4551,1964
ai_iter,981,3912,1964
ai_iter,981,3676,1964
ai_iter,981,4687,1964
ai_iter,981,3748,1964
ai_iter,981,3563,1964
ai_iter,981,3578,1964
ai_iter,981,3734,1964
ai_iter,981,3666,1964
ai_iter,981,4161,1964
ai_iter,981,3835,1964
ai_iter,981,4711,1964
ai_iter,981,3635,1964
ai_iter,981,3379,1964
ai_iter,981,3609,1964
ai_iter,981,3489,1964
ai_iter,981,3744,1964
ai_iter,981,3776,1964
ai_iter,981,3827,1964
ai_iter,981,3754,1964
ai_iter,981,3676,1964
ai_iter,981,4209,1964
ai_iter,981,3889,1964
ai_iter,981,3901,1964
ai_iter,981,3781,1964
ai_iter,981,3859,1964
ai_iter,981,3963,1964
ai_iter,981,4312,1964
ai_iter,981,3841,1964
ai_iter,981,3809,1964
ai_iter,981,3585,1964
ai_iter,981,3698,1964
ai_iter,981,3923,1964
ai_iter,981,3869,1964
ai_iter,981,3842,1964
ai_iter,981,4027,1964
ai_iter,981,3807,1964
ai_iter,981,3822,1964
ai_iter,981,4830,1964
ai_iter,981,4531,1964
ai_iter,981,4204,1964
ai_iter,981,3898,1964
ai_iter,981,4031,1964
ai_iter,981,4005,1964
ai_iter,981,3866,1964
ai_iter,981,3973,1964
ai_iter,981,4058,1964
ai_iter,981,3808,1964
ai_iter,981,3792,1964
ai_iter,981,3653,1964
ai_iter,981,3759,1964
ai_iter,981,3699,1964
ai_iter,981,3674,1964
ai_iter,981,4229,1964
ai_iter,981,4189,1964
ai_iter,981,5371,1964
ai_iter,981,3779,1964
ai_iter,981,3804,1964
ai_iter,981,3586,1964
ai_iter,981,3681,1964
ai_iter,981,4023,1964
ai_iter,981,4446,1964
ai_iter,981,3842,1964
ai_iter,981,3767,1964
ai_rec,1,2346,4
ai_rec,1,2052,4
ai_rec,1,2960,4
ai_rec,1,1959,4
ai_rec,1,1976,4
ai_rec,1,2017,4
ai_rec,1,1973,4
ai_rec,1,2885,4
ai_rec,1,2142,4
ai_rec,1,2004,4
ai_rec,1,1951,4
ai_rec,1,2229,4
ai_rec,1,2139,4
ai_rec,1,3658,4
ai_rec,1,2284,4
ai_rec,1,2297,4
ai_rec,1,1897,4
ai_rec,1,2183,4
ai_rec,1,19686,4
ai_rec,1,2683,4
ai_rec,1,2259,4
ai_rec,1,1839,4
ai_rec,1,1978,4
ai_rec,1,1933,4
ai_rec,1,1904,4
ai_rec,1,2167,4
ai_rec,1,1950,4
ai_rec,1,1876,4
ai_rec,1,1861,4
ai_rec,1,2041,4
ai_rec,1,2090,4
ai_rec,1,2884,4
ai_rec,1,2164,4
ai_rec,1,1947,4
ai_rec,1,2051,4
ai_rec,1,1905,4
ai_rec,1,2303,4
ai_rec,1,1964,4
ai_rec,1,2238,4
ai_rec,1,1978,4
ai_rec,1,2556,4
ai_rec,1,1943,4
ai_rec,1,2009,4
ai_rec,1,2053,4
ai_rec,1,2293,4
ai_rec,1,2017,4
ai_rec,1,19642,4
ai_rec,1,2432,4
ai_rec,1,2314,4
ai_rec,1,1853,4
ai_rec,1,1903,4
ai_rec,1,1863,4
ai_rec,1,2338,4
ai_rec,1,1882,4
ai_rec,1,1869,4
ai_rec,1,1912,4
ai_rec,1,1888,4
ai_rec,1,2053,4
ai_rec,1,2064,4
ai_rec,1,1941,4
ai_rec,1,2413,4
ai_rec,1,2153,4
ai_rec,1,1983,4
ai_rec,1,2020,4
ai_rec,1,1916,4
ai_rec,1,2050,4
ai_rec,1,1952,4
ai_rec,1,2182,4
ai_rec,1,2399,4
ai_rec,1,2248,4
ai_rec,1,1819,4
ai_rec,1,2080,4
ai_rec,1,2250,4
ai_rec,1,1752,4
ai_rec,1,1861,4
ai_rec,1,2156,4
ai_rec,1,2080,4
ai_rec,1,2143,4
ai_rec,1,2549,4
ai_rec,1,2006,4
ai_rec,1,1981,4
ai_rec,1,1991,4
ai_rec,1,2505,4
ai_rec,1,1899,4
ai_rec,1,2032,4
ai_rec,1,2016,4
ai_rec,1,1956,4
ai_rec,1,2002,4
ai_rec,1,4195,4
ai_rec,1,3449,4
ai_rec,1,3887,4
ai_rec,1,3804,4
ai_rec,1,4090,4
ai_rec,1,4159,4
ai_rec,1,3684,4
ai_rec,1,3490,4
ai_rec,1,3599,4
ai_rec,1,4176,4
ai_rec,1,3636,4
ai_rec,1,3518,4
ai_rec,21,4013,44
ai_rec,21,3645,44
ai_rec,21,4377,44
ai_rec,21,3965,44
ai_rec,21,2511,44
ai_rec,21,2141,44
ai_rec,21,3059,44
ai_rec,21,3327,44
ai_rec,21,2775,44
ai_rec,21,3877,44
ai_rec,21,4552,44
ai_rec,21,2560,44
ai_rec,21,2436,44
ai_rec,21,2281,44
ai_rec,21,2175,44
ai_rec,21,2307,44
ai_rec,21,2346,44
ai_rec,21,2295,44
ai_rec,21,2552,44
ai_rec,21,2767,44
ai_rec,21,2244,44
ai_rec,21,2154,44
ai_rec,21,2134,44
ai_rec,21,2357,44
ai_rec,21,2126,44
ai_rec,21,2574,44
ai_rec,21,2334,44
ai_rec,21,2468,44
ai_rec,21,2267,44
ai_rec,21,3646,44
ai_rec,21,2586,44
ai_rec,21,2663,44
ai_rec,21,2272,44
ai_rec,21,2280,44
ai_rec,21,3593,44
ai_rec,21,2184,44
ai_rec,21,2745,44
ai_rec,21,3389,44
ai_rec,21,2352,44
ai_rec,21,2061,44
ai_rec,21,2133,44
ai_rec,21,3066,44
ai_rec,21,2279,44
ai_rec,21,2437,44
ai_rec,21,2464,44
ai_rec,21,2360,44
ai_rec,21,2521,44
ai_rec,21,3753,44
ai_rec,21,2388,44
ai_rec,21,8660,44
ai_rec,21,2236,44
ai_rec,21,2815,44
ai_rec,21,3053,44
ai_rec,21,2564,44
ai_rec,21,3907,44
ai_rec,21,2223,44
ai_rec,21,2036,44
ai_rec,21,2479,44
ai_rec,21,2823,44
ai_rec,21,2888,44
ai_rec,21,2400,44
ai_rec,21,2085,44
ai_rec,21,2714,44
ai_rec,21,2210,44
ai_rec,21,2029,44
ai_rec,21,2390,44
ai_rec,21,2322,44
ai_rec,21,2611,44
ai_rec,21,2093,44
ai_rec,21,2490,44
ai_rec,21,2440,44
ai_rec,21,2407,44
ai_rec,21,2548,44
ai_rec,21,2098,44
ai_rec,21,2315,44
ai_rec,21,2426,44
ai_rec,21,2064,44
ai_rec,21,2131,44
ai_rec,21,2156,44
ai_rec,21,2409,44
ai_rec,21,2248,44
ai_rec,21,2883,44
ai_rec,21,2065,44
ai_rec,21,2217,44
ai_rec,21,2344,44
ai_rec,21,2078,44
ai_rec,21,2466,44
ai_rec,21,2029,44
ai_rec,21,2652,44
ai_rec,21,2289,44
ai_rec,21,3870,44
ai_rec,21,2302,44
ai_rec,21,2954,44
ai_rec,21,2220,44
ai_rec,21,2043,44
ai_rec,21,2205,44
ai_rec,21,2094,44
ai_rec,21,2178,44
ai_rec,21,2260,44
ai_rec,21,2320,44
ai_rec,41,2505,84
ai_rec,41,15334,84
ai_rec,41,2358,84
ai_rec,41,2215,84
ai_rec,41,2294,84
ai_rec,41,3013,84
ai_rec,41,2563,84
ai_rec,41,2474,84
ai_rec,41,2278,84
ai_rec,41,2600,84
ai_rec,41,2220,84
ai_rec,41,2492,84
ai_rec,41,2404,84
ai_rec,41,2305,84
ai_rec,41,2852,84
ai_rec,41,2487,84
ai_rec,41,2354,84
ai_rec,41,2208,84
ai_rec,41,2536,84
ai_rec,41,2484,84
ai_rec,41,2494,84
ai_rec,41,3388,84
ai_rec,41,2272,84
ai_rec,41,4058,84
ai_rec,41,4289,84
ai_rec,41,4217,84
ai_rec,41,3643,84
ai_rec,41,2298,84
ai_rec,41,2097,84
ai_rec,41,2195,84
ai_rec,41,2037,84
ai_rec,41,2092,84
ai_rec,41,3836,84
ai_rec,41,2483,84
ai_rec,41,2842,84
ai_rec,41,2226,84
ai_rec,41,2111,84
ai_rec,41,2188,84
ai_rec,41,2264,84
ai_rec,41,2493,84
ai_rec,41,2650,84
ai_rec,41,2349,84
ai_rec,41,2254,84
ai_rec,41,2468,84
ai_rec,41,2196,84
ai_rec,41,2292,84
ai_rec,41,2159,84
ai_rec,41,2246,84
ai_rec,41,2094,84
ai_rec,41,2019,84
ai_rec,41,2219,84
ai_rec,41,2284,84
ai_rec,41,2089,84
ai_rec,41,2093,84
ai_rec,41,2478,84
ai_rec,41,2393,84
ai_rec,41,2287,84
ai_rec,41,2328,84
ai_rec,41,2412,84
ai_rec,41,3046,84
ai_rec,41,2844,84
ai_rec,41,2193,84
ai_rec,41,2206,84
ai_rec,41,2288,84
ai_rec,41,2253,84
ai_rec,41,2493,84
ai_rec,41,2421,84
ai_rec,41,2115,84
ai_rec,41,18341,84
ai_rec,41,2350,84
ai_rec,41,2649,84
ai_rec,41,2275,84
ai_rec,41,2415,84
ai_rec,41,2689,84
ai_rec,41,2169,84
ai_rec,41,2368,84
ai_rec,41,2268,84
ai_rec,41,2346,84
ai_rec,41,2146,84
ai_rec,41,2295,84
ai_rec,41,2015,84
ai_rec,41,2177,84
ai_rec,41,2354,84
ai_rec,41,2154,84
ai_rec,41,2421,84
ai_rec,41,2858,84
ai_rec,41,2323,84
ai_rec,41,2243,84
ai_rec,41,2279,84
ai_rec,41,2077,84
ai_rec,41,2362,84
ai_rec,41,2512,84
ai_rec,41,2105,84
ai_rec,41,2261,84
ai_rec,41,2109,84
ai_rec,41,2149,84
ai_rec,41,2230,84
ai_rec,41,2330,84
ai_rec,41,2154,84
ai_rec,41,2148,84
ai_rec,61,2926,124
ai_rec,61,2843,124
ai_rec,61,2269,124
ai_rec,61,2339,124
ai_rec,61,2177,124
ai_rec,61,2244,124
ai_rec,61,2222,124
ai_rec,61,2245,124
ai_rec,61,3808,124
ai_rec,61,2329,124
ai_rec,61,2242,124
ai_rec,61,2280,124
ai_rec,61,2214,124
ai_rec,61,2371,124
ai_rec,61,2434,124
ai_rec,61,2357,124
ai_rec,61,2493,124
ai_rec,61,2402,124
ai_rec,61,2387,124
ai_rec,61,2707,124
ai_rec,61,2424,124
ai_rec,61,2332,124
ai_rec,61,3067,124
ai_rec,61,2459,124
ai_rec,61,2525,124
ai_rec,61,2248,124
ai_rec,61,2390,124
ai_rec,61,2563,124
ai_rec,61,2232,124
ai_rec,61,2235,124
ai_rec,61,2242,124
ai_rec,61,2746,124
ai_rec,61,2438,124
ai_rec,61,2488,124
ai_rec,61,2163,124
ai_rec,61,2315,124
ai_rec,61,2165,124
ai_rec,61,2286,124
ai_rec,61,2325,124
ai_rec,61,2455,124
ai_rec,61,2146,124
ai_rec,61,2317,124
ai_rec,61,2416,124
ai_rec,61,2229,124
ai_rec,61,2254,124
ai_rec,61,2262,124
ai_rec,61,2376,124
ai_rec,61,2613,124
ai_rec,61,2560,124
ai_rec,61,2205,124
ai_rec,61,2207,124
ai_rec,61,2271,124
ai_rec,61,2285,124
ai_rec,61,2206,124
ai_rec,61,2476,124
ai_rec,61,2909,124
ai_rec,61,2765,124
ai_rec,61,2130,124
ai_rec,61,2409,124
ai_rec,61,2277,124
ai_rec,61,2253,124
ai_rec,61,3144,124
ai_rec,61,3464,124
ai_rec,61,2314,124
ai_rec,61,22930,124
ai_rec,61,2223,124
ai_rec,61,2204,124
ai_rec,61,2363,124
ai_rec,61,2260,124
ai_rec,61,2215,124
ai_rec,61,2700,124
ai_rec,61,2442,124
ai_rec,61,2472,124
ai_rec,61,2332,124
ai_rec,61,2407,124
ai_rec,61,2221,124
ai_rec,61,2483,124
ai_rec,61,2368,124
ai_rec,61,2766,124
ai_rec,61,2361,124
ai_rec,61,2176,124
ai_rec,61,2532,124
ai_rec,61,2641,124
ai_rec,61,2430,124
ai_rec,61,2426,124
ai_rec,61,2420,124
ai_rec,61,2400,124
ai_rec,61,2204,124
ai_rec,61,2317,124
ai_rec,61,2350,124
ai_rec,61,2448,124
ai_rec,61,2258,124
ai_rec,61,2213,124
ai_rec,61,2327,124
ai_rec,61,2318,124
ai_rec,61,2885,124
ai_rec,61,2403,124
ai_rec,61,2316,124
ai_rec,61,2291,124
ai_rec,61,2377,124
ai_rec,81,3150,164
ai_rec,81,2515,164
ai_rec,81,2565,164
ai_rec,81,2492,164
ai_rec,81,2821,164
ai_rec,81,2542,164
ai_rec,81,2508,164
ai_rec,81,2968,164
ai_rec,81,2367,164
ai_rec,81,2449,164
ai_rec,81,2422,164
ai_rec,81,2596,164
ai_rec,81,2523,164
ai_rec,81,2378,164
ai_rec,81,3205,164
ai_rec,81,2614,164
ai_rec,81,2505,164
ai_rec,81,2571,164
ai_rec,81,2392,164
ai_rec,81,2609,164
ai_rec,81,2555,164
ai_rec,81,2324,164
ai_rec,81,2759,164
ai_rec,81,3360,164
ai_rec,81,3145,164
ai_rec,81,2387,164
ai_rec,81,2445,164
ai_rec,81,2511,164
ai_rec,81,2422,164
ai_rec,81,2507,164
ai_rec,81,2655,164
ai_rec,81,2505,164
ai_rec,81,2850,164
ai_rec,81,2872,164
ai_rec,81,2922,164
ai_rec,81,2702,164
ai_rec,81,2421,164
ai_rec,81,2557,164
ai_rec,81,2585,164
ai_rec,81,2668,164
ai_rec,81,2335,164
ai_rec,81,2277,164
ai_rec,81,2688,164
ai_rec,81,2353,164
ai_rec,81,2540,164
ai_rec,81,2616,164
ai_rec,81,2496,164
ai_rec,81,2325,164
ai_rec,81,2600,164
ai_rec,81,2470,164
ai_rec,81,2967,164
ai_rec,81,2434,164
ai_rec,81,3086,164
ai_rec,81,2601,164
ai_rec,81,2492,164
ai_rec,81,2616,164
ai_rec,81,2454,164
ai_rec,81,2520,164
ai_rec,81,2488,164
ai_rec,81,4710,164
ai_rec,81,2671,164
ai_rec,81,2539,164
ai_rec,81,2506,164
ai_rec,81,2541,164
ai_rec,81,2516,164
ai_rec,81,2562,164
ai_rec,81,2757,164
ai_rec,81,2575,164
ai_rec,81,2413,164
ai_rec,81,2385,164
ai_rec,81,2205,164
ai_rec,81,2275,164
ai_rec,81,2403,164
ai_rec,81,2309,164
ai_rec,81,2362,164
ai_rec,81,3414,164
ai_rec,81,2465,164
ai_rec,81,2733,164
ai_rec,81,2492,164
ai_rec,81,2338,164
ai_rec,81,2421,164
ai_rec,81,2919,164
ai_rec,81,2615,164
ai_rec,81,2692,164
ai_rec,81,2401,164
ai_rec,81,2381,164
ai_rec,81,2274,164
ai_rec,81,2390,164
ai_rec,81,2602,164
ai_rec,81,2422,164
ai_rec,81,2449,164
ai_rec,81,2456,164
ai_rec,81,3037,164
ai_rec,81,2464,164
ai_rec,81,2370,164
ai_rec,81,2957,164
ai_rec,81,2525,164
ai_rec,81,4476,164
ai_rec,81,2536,164
ai_rec,81,3253,164
ai_rec,101,2778,204
ai_rec,101,2810,204
ai_rec,101,2753,204
ai_rec,101,2832,204
ai_rec,101,2717,204
ai_rec,101,2679,204
ai_rec,101,2673,204
ai_rec,101,2720,204
ai_rec,101,2854,204
ai_rec,101,2408,204
ai_rec,101,2637,204
ai_rec,101,2721,204
ai_rec,101,3343,204
ai_rec,101,3177,204
ai_rec,101,2658,204
ai_rec,101,2676,204
ai_rec,101,2735,204
ai_rec,101,2697,204
ai_rec,101,2814,204
ai_rec,101,2642,204
ai_rec,101,2486,204
ai_rec,101,2500,204
ai_rec,101,2676,204
ai_rec,101,2893,204
ai_rec,101,2666,204
ai_rec,101,2685,204
ai_rec,101,2582,204
ai_rec,101,4135,204
ai_rec,101,3137,204
ai_rec,101,2641,204
ai_rec,101,2807,204
ai_rec,101,3426,204
ai_rec,101,2781,204
ai_rec,101,2594,204
ai_rec,101,3988,204
ai_rec,101,16471,204
ai_rec,101,3604,204
ai_rec,101,2836,204
ai_rec,101,3288,204
ai_rec,101,2852,204
ai_rec,101,2833,204
ai_rec,101,2797,204
ai_rec,101,2731,204
ai_rec,101,2947,204
ai_rec,101,2572,204
ai_rec,101,2510,204
ai_rec,101,2477,204
ai_rec,101,2480,204
ai_rec,101,2544,204
ai_rec,101,2853,204
ai_rec,101,2664,204
ai_rec,101,2432,204
ai_rec,101,2475,204
ai_rec,101,3555,204
ai_rec,101,2796,204
ai_rec,101,3026,204
ai_rec,101,2968,204
ai_rec,101,2979,204
ai_rec,101,3110,204
ai_rec,101,2714,204
ai_rec,101,2561,204
ai_rec,101,2667,204
ai_rec,101,2562,204
ai_rec,101,2461,204
ai_rec,101,2720,204
ai_rec,101,2604,204
ai_rec,101,2968,204
ai_rec,101,3092,204
ai_rec,101,2812,204
ai_rec,101,2529,204
ai_rec,101,3061,204
ai_rec,101,2809,204
ai_rec,101,2679,204
ai_rec,101,2655,204
ai_rec,101,2556,204
ai_rec,101,2619,204
ai_rec,101,3495,204
ai_rec,101,3115,204
ai_rec,101,2731,204
ai_rec,101,2553,204
ai_rec,101,2545,204
ai_rec,101,2617,204
ai_rec,101,2917,204
ai_rec,101,3086,204
ai_rec,101,2774,204
ai_rec,101,2928,204
ai_rec,101,2623,204
ai_rec,101,2777,204
ai_rec,101,3281,204
ai_rec,101,2820,204
ai_rec,101,2605,204
ai_rec,101,2554,204
ai_rec,101,2633,204
ai_rec,101,2743,204
ai_rec,101,2781,204
ai_rec,101,2812,204
ai_rec,101,2687,204
ai_rec,101,2712,204
ai_rec,101,2603,204
ai_rec,101,2605,204
ai_rec,121,2948,244
ai_rec,121,2878,244
ai_rec,121,2796,244
ai_rec,121,2878,244
